type,msg,x,degree,numTerms,blMod,t0,buildTask,publishTaskIPFS,publishTaskETH,workerPullTask,workerProcessTask,workerSubmitResultIPFS,workerSubmitResultETH,userTriggerVerify,userVerify,oracleVerify,invokeVerification,gasUsed
MULTIVAR,test,2,64,32,1024,333480183315678,45655,0,0,0,1239779,13653,0,0,0,11123,332677653,179445
MULTIVAR,test,2,64,32,1024,333480522948197,43612,0,0,0,1117255,14206,0,0,0,10256,196984075,148365
MULTIVAR,test,2,64,32,1024,333480725983800,46636,0,0,0,1384835,14291,0,0,0,6543,161872016,84771
MULTIVAR,test,2,64,32,1024,333480894186727,71188,0,0,0,886635,9399,0,0,0,7732,225235688,154158
MULTIVAR,test,2,64,32,1024,333481126254297,44447,0,0,0,1665323,14368,0,0,0,6048,114123655,93284
MULTIVAR,test,2,64,32,1024,333481246776537,47409,0,0,0,1374646,22628,0,0,0,6568,95331819,89481
MULTIVAR,test,2,64,32,1024,333481348322103,42398,0,0,0,826919,14453,0,0,0,9054,178357525,104683
MULTIVAR,test,2,64,32,1024,333481532235619,66382,0,0,0,1209174,16815,0,0,0,8381,113416344,87547
MULTIVAR,test,2,64,32,1024,333481651510946,59994,0,0,0,1648568,12143,0,0,0,5359,99545453,83574
MULTIVAR,test,2,64,32,1024,333481757551819,68067,0,0,0,1310657,13077,0,0,0,11051,214992693,150410
MULTIVAR,test,2,64,32,1024,333481978754803,54148,0,0,0,1662277,17691,0,0,0,11104,252083676,139405
MULTIVAR,test,2,64,32,1024,333482237386214,60126,0,0,0,1412589,15821,0,0,0,11112,245667893,167067
MULTIVAR,test,2,64,32,1024,333482489367052,44969,0,0,0,1314702,16662,0,0,0,9395,279479499,124839
MULTIVAR,test,2,64,32,1024,333482775704725,64019,0,0,0,1106793,14047,0,0,0,8017,129006551,94403
MULTIVAR,test,2,64,32,1024,333482910861542,57156,0,0,0,672193,12666,0,0,0,9321,175339928,124925
MULTIVAR,test,2,64,32,1024,333483092189593,56046,0,0,0,1462495,17207,0,0,0,8638,295279955,160800
MULTIVAR,test,2,64,32,1024,333483412551187,48328,0,0,0,980487,16222,0,0,0,7553,113034110,92102
MULTIVAR,test,2,64,32,1024,333483531662210,41716,0,0,0,3222060,12671,0,0,0,6428,101154495,86016
MULTIVAR,test,2,64,32,1024,333483641176533,61024,0,0,0,989423,11924,0,0,0,12810,266993987,154180
MULTIVAR,test,2,64,32,1024,333483915919171,63726,0,0,0,1403926,22339,0,0,0,12612,559807791,238587
MULTIVAR,test,2,64,32,1024,333484481851092,55770,0,0,0,1214889,17376,0,0,0,12198,283272730,180140
MULTIVAR,test,2,64,32,1024,333484771511437,50733,0,0,0,1048375,11414,0,0,0,9656,355756609,192112
MULTIVAR,test,2,64,32,1024,333485133142770,55187,0,0,0,1060349,9069,0,0,0,7328,126697658,109062
MULTIVAR,test,2,64,38,1024,333485265806943,57416,0,0,0,1588580,15234,0,0,0,5209,153353495,87681
MULTIVAR,test,2,64,38,1024,333485427017454,44558,0,0,0,2026703,15000,0,0,0,9305,176449013,128991
MULTIVAR,test,2,64,38,1024,333485610105564,39379,0,0,0,1934914,16486,0,0,0,6808,95958058,96266
MULTIVAR,test,2,64,38,1024,333485712848091,54188,0,0,0,1859319,16939,0,0,0,5138,114957741,87667
MULTIVAR,test,2,64,38,1024,333485834436672,62955,0,0,0,1190663,19311,0,0,0,17435,112596335,84831
MULTIVAR,test,2,64,38,1024,333485955832215,541276,0,0,0,1685096,18189,0,0,0,8209,116413094,86025
MULTIVAR,test,2,64,38,1024,333486080242790,62199,0,0,0,853141,15654,0,0,0,10674,233595539,121802
MULTIVAR,test,2,64,38,1024,333486319384395,43236,0,0,0,1490320,15680,0,0,0,8375,147406353,125995
MULTIVAR,test,2,64,38,1024,333486472889520,44002,0,0,0,1670639,21192,0,0,0,5438,93145727,91888
MULTIVAR,test,2,64,38,1024,333486573020702,45126,0,0,0,1291801,12650,0,0,0,11466,321958222,174797
MULTIVAR,test,2,64,38,1024,333486902395292,46047,0,0,0,1321434,17254,0,0,0,9255,118240984,106694
MULTIVAR,test,2,64,38,1024,333487026544787,48266,0,0,0,1629753,15734,0,0,0,8930,138704239,116558
MULTIVAR,test,2,64,38,1024,333487171700402,61168,0,0,0,1269832,11944,0,0,0,8443,301322899,153897
MULTIVAR,test,2,64,38,1024,333487479014944,46280,0,0,0,1539693,17735,0,0,0,11940,218262713,163208
MULTIVAR,test,2,64,38,1024,333487703702632,78829,0,0,0,4238925,17641,0,0,0,10144,303578208,173551
MULTIVAR,test,2,64,38,1024,333488017934965,162249,0,0,0,862083,11781,0,0,0,5866,87674613,83766
MULTIVAR,test,2,64,38,1024,333488111400789,97731,0,0,0,1609142,14621,0,0,0,10058,374267158,203108
MULTIVAR,test,2,64,38,1024,333488491849586,40814,0,0,0,1511395,19676,0,0,0,6879,106872423,94502
MULTIVAR,test,2,64,38,1024,333488604773390,39573,0,0,0,1594691,14724,0,0,0,9122,165914235,134949
MULTIVAR,test,2,64,38,1024,333488777058281,41387,0,0,0,1214418,15448,0,0,0,11465,294943766,168358
MULTIVAR,test,2,64,38,1024,333489077722137,39391,0,0,0,1433061,13431,0,0,0,9643,126896976,112681
MULTIVAR,test,2,64,38,1024,333489210652604,45636,0,0,0,1712728,14746,0,0,0,10719,230620236,141806
MULTIVAR,test,2,64,38,1024,333489447781483,50359,0,0,0,1361134,12485,0,0,0,4986,118431317,83622
MULTIVAR,test,2,64,38,1024,333489572211449,55657,0,0,0,1386305,16839,0,0,0,9562,146569163,129676
MULTIVAR,test,2,64,38,1024,333489724664561,44382,0,0,0,1608678,17065,0,0,0,5569,95054867,84663
MULTIVAR,test,2,64,38,1024,333489828117824,46415,0,0,0,1788392,15581,0,0,0,6186,93641090,83183
MULTIVAR,test,2,64,38,1024,333489927921653,38445,0,0,0,1443698,14610,0,0,0,7090,169558813,100603
MULTIVAR,test,2,64,38,1024,333490103429430,49248,0,0,0,1111543,15402,0,0,0,10764,174174278,127355
MULTIVAR,test,2,64,38,1024,333490283355180,39473,0,0,0,1511733,17055,0,0,0,7096,95627579,88986
MULTIVAR,test,2,64,38,1024,333490385261223,37329,0,0,0,1324907,13360,0,0,0,7019,160805864,130502
MULTIVAR,test,2,64,38,1024,333490551844548,52678,0,0,0,1217832,20609,0,0,0,8420,352100635,194431
MULTIVAR,test,2,64,38,1024,333490909895233,37751,0,0,0,1623381,14993,0,0,0,8231,279637108,156679
MULTIVAR,test,2,64,38,1024,333491195680152,42154,0,0,0,2127966,18165,0,0,0,9502,158477898,121814
MULTIVAR,test,2,64,38,1024,333491361017516,41454,0,0,0,3811126,14058,0,0,0,5817,94622908,93238
MULTIVAR,test,2,64,38,1024,333491463931014,40683,0,0,0,1837109,16480,0,0,0,23245,162801185,129480
MULTIVAR,test,2,64,38,1024,333491633431944,44534,0,0,0,1894738,12942,0,0,0,9095,337116016,184773
MULTIVAR,test,2,64,38,1024,333491977048103,37824,0,0,0,1967900,19051,0,0,0,11343,343422987,173419
MULTIVAR,test,2,64,38,1024,333492327513384,49996,0,0,0,1993501,12450,0,0,0,6482,112439633,102167
MULTIVAR,test,2,64,38,1024,333492446667469,38781,0,0,0,1538355,12883,0,0,0,5425,93793695,87487
MULTIVAR,test,2,64,38,1024,333492546899219,37319,0,0,0,1726770,16668,0,0,0,6342,91357937,84579
MULTIVAR,test,2,64,38,1024,333492644774504,37659,0,0,0,1615886,15363,0,0,0,7279,98610011,93546
MULTIVAR,test,2,64,38,1024,333492749940498,37000,0,0,0,893240,10111,0,0,0,5529,155634769,92068
MULTIVAR,test,2,64,38,1024,333492911090392,44702,0,0,0,1715695,17964,0,0,0,9581,302288331,188197
MULTIVAR,test,2,64,38,1024,333493219638544,37541,0,0,0,1638270,17674,0,0,0,31456,160917398,96350
MULTIVAR,test,2,64,38,1024,333493387024176,39672,0,0,0,1843927,21120,0,0,0,6763,136707038,92020
MULTIVAR,test,2,64,38,1024,333493530098205,44059,0,0,0,1518119,16502,0,0,0,6429,101324552,87679
MULTIVAR,test,2,64,38,1024,333493637478559,38350,0,0,0,1737459,14283,0,0,0,11183,322822987,180394
MULTIVAR,test,2,64,38,1024,333493966970063,45327,0,0,0,685289,9260,0,0,0,6793,124974946,102193
MULTIVAR,test,2,64,38,1024,333494097702902,49435,0,0,0,1473253,17124,0,0,0,5310,91870326,92984
MULTIVAR,test,2,64,38,1024,333494195586903,41043,0,0,0,1443600,14717,0,0,0,6872,138943414,123069
MULTIVAR,test,2,64,44,1024,333494340673670,41088,0,0,0,1520185,12350,0,0,0,6925,97275628,91874
MULTIVAR,test,2,64,44,1024,333494444003932,51340,0,0,0,1592150,18366,0,0,0,7191,147980120,91902
MULTIVAR,test,2,64,44,1024,333494598184557,41603,0,0,0,1852716,19869,0,0,0,10580,168774696,126825
MULTIVAR,test,2,64,44,1024,333494773242781,52320,0,0,0,2106994,14151,0,0,0,8535,191587409,148245
MULTIVAR,test,2,64,44,1024,333494971657214,60113,0,0,0,1604080,15439,0,0,0,9186,233905313,138906
MULTIVAR,test,2,64,44,1024,333495212291059,49016,0,0,0,1404408,13613,0,0,0,7633,118684692,114311
MULTIVAR,test,2,64,44,1024,333495337039629,52491,0,0,0,1492438,17555,0,0,0,7236,91340087,87465
MULTIVAR,test,2,64,44,1024,333495434367000,43053,0,0,0,1681433,13408,0,0,0,6305,90458238,90806
MULTIVAR,test,2,64,44,1024,333495531148594,49876,0,0,0,1418398,13395,0,0,0,28866,136131879,120656
MULTIVAR,test,2,64,44,1024,333495673241602,42111,0,0,0,1448978,12079,0,0,0,4898,157200587,87741
MULTIVAR,test,2,64,44,1024,333495836476148,44245,0,0,0,1622655,13999,0,0,0,8237,135132209,102131
MULTIVAR,test,2,64,44,1024,333495977801783,41761,0,0,0,1871274,17510,0,0,0,6495,96656541,87753
MULTIVAR,test,2,64,44,1024,333496081479880,43025,0,0,0,1640260,11174,0,0,0,8914,410175804,216813
MULTIVAR,test,2,64,44,1024,333496500035735,45857,0,0,0,1673733,13010,0,0,0,8054,111917014,97632
MULTIVAR,test,2,64,44,1024,333496618043601,49170,0,0,0,1843296,9877,0,0,0,8700,366775844,193172
MULTIVAR,test,2,64,44,1024,333496991243126,48813,0,0,0,1863210,22111,0,0,0,7167,93347752,89010
MULTIVAR,test,2,64,44,1024,333497091052306,48799,0,0,0,1471014,14875,0,0,0,8184,319138925,175259
MULTIVAR,test,2,64,44,1024,333497416052863,41365,0,0,0,1698637,12948,0,0,0,7196,108196762,97620
MULTIVAR,test,2,64,44,1024,333497530303040,38749,0,0,0,1763434,15413,0,0,0,8393,135948925,120876
MULTIVAR,test,2,64,44,1024,333497672421369,44628,0,0,0,1496039,15506,0,0,0,9652,371336216,192040
MULTIVAR,test,2,64,44,1024,333498049822465,48360,0,0,0,1399389,20437,0,0,0,6589,107825846,91886
MULTIVAR,test,2,64,44,1024,333498163916072,50069,0,0,0,2222236,15781,0,0,0,6684,127004291,112195
MULTIVAR,test,2,64,44,1024,333498297602792,49892,0,0,0,1525341,14312,0,0,0,9243,369420007,193240
MULTIVAR,test,2,64,44,1024,333498675153188,53995,0,0,0,1660135,17986,0,0,0,11174,281992003,152487
MULTIVAR,test,2,64,44,1024,333498963291018,41638,0,0,0,2002940,15484,0,0,0,4768,92622981,84555
MULTIVAR,test,2,64,44,1024,333499062628978,42079,0,0,0,1282752,15451,0,0,0,7379,148594334,126805
MULTIVAR,test,2,64,44,1024,333499217043751,42906,0,0,0,1834439,16587,0,0,0,11601,343305430,192124
MULTIVAR,test,2,64,44,1024,333499566627423,40897,0,0,0,1507375,14363,0,0,0,5804,98228844,87549
MULTIVAR,test,2,64,44,1024,333499671028227,43392,0,0,0,1800714,16192,0,0,0,10773,341277189,188206
MULTIVAR,test,2,64,44,1024,333500020788059,53571,0,0,0,1172124,17602,0,0,0,10090,131047333,104393
MULTIVAR,test,2,64,44,1024,333500157633379,44318,0,0,0,1850185,23689,0,0,0,5878,101193888,92092
MULTIVAR,test,2,64,44,1024,333500266070343,48978,0,0,0,1597362,13424,0,0,0,7567,173463065,146450
MULTIVAR,test,2,64,44,1024,333500445920679,44429,0,0,0,1750537,20160,0,0,0,6546,177954277,101385
MULTIVAR,test,2,64,44,1024,333500630802150,48143,0,0,0,1751822,18276,0,0,0,6875,128004882,92044
MULTIVAR,test,2,64,44,1024,333500765386723,42966,0,0,0,1851604,15033,0,0,0,9434,136638502,123726
MULTIVAR,test,2,64,44,1024,333500910411883,56278,0,0,0,1489595,20946,0,0,0,7659,95114147,88962
MULTIVAR,test,2,64,44,1024,333501011539478,60086,0,0,0,1818716,14182,0,0,0,5533,88504336,83207
MULTIVAR,test,2,64,44,1024,333501106341560,39291,0,0,0,1907412,15929,0,0,0,7613,243762007,137535
MULTIVAR,test,2,64,44,1024,333501356946717,45025,0,0,0,1741534,16137,0,0,0,8348,141768174,125102
MULTIVAR,test,2,64,44,1024,333501505230218,54072,0,0,0,1300002,14220,0,0,0,11040,128227549,116157
MULTIVAR,test,2,64,44,1024,333501639312500,46045,0,0,0,1719914,21199,0,0,0,9879,336929793,173443
MULTIVAR,test,2,64,44,1024,333501982843010,44954,0,0,0,1480468,16529,0,0,0,6584,95267922,91974
MULTIVAR,test,2,64,44,1024,333502084124208,44138,0,0,0,1760889,12782,0,0,0,8616,223440985,158373
MULTIVAR,test,2,64,44,1024,333502315352488,41290,0,0,0,1225346,38696,0,0,0,7268,152152188,87381
MULTIVAR,test,2,64,44,1024,333502473294969,42724,0,0,0,1807234,15536,0,0,0,7278,127766170,97775
MULTIVAR,test,2,64,44,1024,333502607279292,43143,0,0,0,1513965,22413,0,0,0,7584,122311502,112159
MULTIVAR,test,2,64,44,1024,333502735474123,50625,0,0,0,1777784,17815,0,0,0,6690,119451588,110934
MULTIVAR,test,2,64,44,1024,333502861480035,44167,0,0,0,1723799,22782,0,0,0,8715,252568067,143919
MULTIVAR,test,2,64,44,1024,333503121152885,52554,0,0,0,1741628,15459,0,0,0,11238,450570150,217192
MULTIVAR,test,2,64,44,1024,333503578112819,56687,0,0,0,1767925,14578,0,0,0,4962,97102797,87535
MULTIVAR,test,2,64,51,1024,333503681402355,59805,0,0,0,1570889,15974,0,0,0,7043,171165076,142006
MULTIVAR,test,2,64,51,1024,333503858494470,52161,0,0,0,1954928,17893,0,0,0,6047,101177024,99722
MULTIVAR,test,2,64,51,1024,333503966303132,46094,0,0,0,1670475,13544,0,0,0,8718,239190296,130830
MULTIVAR,test,2,64,51,1024,333504211661407,52446,0,0,0,1722673,13408,0,0,0,5925,90197264,84723
MULTIVAR,test,2,64,51,1024,333504307922332,43601,0,0,0,2201661,20823,0,0,0,6380,95669539,93200
MULTIVAR,test,2,64,51,1024,333504410296001,46693,0,0,0,1733618,20358,0,0,0,9322,133480162,112195
MULTIVAR,test,2,64,51,1024,333504549920632,51719,0,0,0,1917895,17076,0,0,0,5674,103531725,84699
MULTIVAR,test,2,64,51,1024,333504659998396,55328,0,0,0,1564073,16224,0,0,0,9217,217107736,121838
MULTIVAR,test,2,64,51,1024,333504886957735,61937,0,0,0,1848306,15707,0,0,0,7080,130577850,96530
MULTIVAR,test,2,64,51,1024,333505024246769,46110,0,0,0,2079527,17500,0,0,0,6807,96348866,88866
MULTIVAR,test,2,64,51,1024,333505127489333,42926,0,0,0,1878219,15441,0,0,0,8743,146693939,120864
MULTIVAR,test,2,64,51,1024,333505282851241,60000,0,0,0,1645794,31170,0,0,0,12055,257911923,135483
MULTIVAR,test,2,64,51,1024,333505547033797,43108,0,0,0,1915722,16366,0,0,0,9178,161187625,130406
MULTIVAR,test,2,64,51,1024,333505714671189,59837,0,0,0,1499190,20676,0,0,0,9605,139745913,121742
MULTIVAR,test,2,64,51,1024,333505860571576,41737,0,0,0,1821726,31838,0,0,0,9608,189913487,103357
MULTIVAR,test,2,64,51,1024,333506057026437,42348,0,0,0,1714407,19598,0,0,0,7241,128448130,89339
MULTIVAR,test,2,64,51,1024,333506191735677,43892,0,0,0,1876618,19943,0,0,0,6040,96155116,91864
MULTIVAR,test,2,64,51,1024,333506294225126,52201,0,0,0,1369521,13353,0,0,0,5290,89001133,83574
MULTIVAR,test,2,64,51,1024,333506389191127,73998,0,0,0,1854491,16658,0,0,0,6426,92973771,87717
MULTIVAR,test,2,64,51,1024,333506488740844,44383,0,0,0,1863056,15351,0,0,0,10527,326873777,178260
MULTIVAR,test,2,64,51,1024,333506822100258,44739,0,0,0,1777839,13872,0,0,0,6060,101704432,99648
MULTIVAR,test,2,64,51,1024,333506930086454,54225,0,0,0,1771998,13913,0,0,0,6019,89883059,83538
MULTIVAR,test,2,64,51,1024,333507026133625,49147,0,0,0,1537624,14971,0,0,0,5069,106474452,97813
MULTIVAR,test,2,64,51,1024,333507138700459,52733,0,0,0,1489250,19066,0,0,0,9540,116898186,106091
MULTIVAR,test,2,64,51,1024,333507261725370,56480,0,0,0,1693857,17594,0,0,0,9640,198249325,112633
MULTIVAR,test,2,64,51,1024,333507466294685,44878,0,0,0,2109053,22555,0,0,0,6834,118846464,97993
MULTIVAR,test,2,64,51,1024,333507591558591,42260,0,0,0,1268894,13668,0,0,0,6726,136128152,120948
MULTIVAR,test,2,64,51,1024,333507733547770,46758,0,0,0,1860241,20268,0,0,0,6059,94255975,91494
MULTIVAR,test,2,64,51,1024,333507836368459,60058,0,0,0,1804818,22600,0,0,0,8031,112715478,92128
MULTIVAR,test,2,64,51,1024,333507955377574,46135,0,0,0,1529501,14121,0,0,0,6227,104973540,84711
MULTIVAR,test,2,64,51,1024,333508066434619,46017,0,0,0,1396752,21304,0,0,0,11159,323699097,175403
MULTIVAR,test,2,64,51,1024,333508396235390,51923,0,0,0,1559116,12415,0,0,0,7453,131344847,114568
MULTIVAR,test,2,64,51,1024,333508533768470,46658,0,0,0,1081139,10204,0,0,0,8753,283194547,156297
MULTIVAR,test,2,64,51,1024,333508823330808,45889,0,0,0,1339110,20504,0,0,0,6549,101491368,88804
MULTIVAR,test,2,64,51,1024,333508930987535,46093,0,0,0,1858021,21502,0,0,0,7388,102025845,83694
MULTIVAR,test,2,64,51,1024,333509039420210,42730,0,0,0,2000845,14907,0,0,0,5381,92551267,87669
MULTIVAR,test,2,64,51,1024,333509138593833,47970,0,0,0,1226917,13113,0,0,0,12072,268220103,154110
MULTIVAR,test,2,64,51,1024,333509413245214,67038,0,0,0,1534895,18614,0,0,0,12361,221350361,158376
MULTIVAR,test,2,64,51,1024,333509642886642,69376,0,0,0,1929703,29503,0,0,0,8152,120161631,100000
MULTIVAR,test,2,64,51,1024,333509772382101,65024,0,0,0,1662277,23506,0,0,0,12214,237617444,127323
MULTIVAR,test,2,64,51,1024,333510016532013,57300,0,0,0,1635187,22896,0,0,0,7932,106892688,97961
MULTIVAR,test,2,64,51,1024,333510130136121,56360,0,0,0,1784823,18026,0,0,0,7649,93896984,83526
MULTIVAR,test,2,64,51,1024,333510230737571,45887,0,0,0,2186034,29768,0,0,0,7882,100093956,83216
MULTIVAR,test,2,64,51,1024,333510338632948,46663,0,0,0,2341917,17922,0,0,0,5585,101304298,98063
MULTIVAR,test,2,64,51,1024,333510447295896,52662,0,0,0,2353328,19736,0,0,0,13246,464487302,208030
MULTIVAR,test,2,64,51,1024,333510919247613,47117,0,0,0,1894416,17263,0,0,0,20315,266961543,143682
MULTIVAR,test,2,64,51,1024,333511193635313,48509,0,0,0,1923624,19234,0,0,0,6871,143392024,99837
MULTIVAR,test,2,64,51,1024,333511343977400,45211,0,0,0,1856972,22507,0,0,0,12441,193991565,143493
MULTIVAR,test,2,64,51,1024,333511545195199,70090,0,0,0,1459946,13315,0,0,0,5113,99692809,83598
MULTIVAR,test,2,64,51,1024,333511651121899,46045,0,0,0,1917999,13117,0,0,0,11737,315488566,177735
MULTIVAR,test,2,64,57,1024,333511973354004,43943,0,0,0,2016083,22769,0,0,0,9200,116147356,109142
MULTIVAR,test,2,64,57,1024,333512095991509,47577,0,0,0,2077264,14452,0,0,0,5308,102002431,93440
MULTIVAR,test,2,64,57,1024,333512204364133,43429,0,0,0,1915593,15420,0,0,0,10411,364789175,199129
MULTIVAR,test,2,64,57,1024,333512578368838,55156,0,0,0,1732952,12702,0,0,0,6527,116520968,101845
MULTIVAR,test,2,64,57,1024,333512701349013,75225,0,0,0,1865347,15342,0,0,0,8895,307093268,163498
MULTIVAR,test,2,64,57,1024,333513014885249,44718,0,0,0,1938619,19427,0,0,0,10006,216186278,159256
MULTIVAR,test,2,64,57,1024,333513237649507,46634,0,0,0,1517432,12172,0,0,0,6112,174722662,99895
MULTIVAR,test,2,64,57,1024,333513418395138,44494,0,0,0,2133543,16111,0,0,0,9263,152124655,112195
MULTIVAR,test,2,64,57,1024,333513577019885,45736,0,0,0,1551439,16790,0,0,0,5709,96166887,84579
MULTIVAR,test,2,64,57,1024,333513679516214,46612,0,0,0,1897977,19103,0,0,0,7500,125741834,103405
MULTIVAR,test,2,64,57,1024,333513811411499,56817,0,0,0,2219042,17964,0,0,0,5760,100077605,93510
MULTIVAR,test,2,64,57,1024,333513918155638,63782,0,0,0,2213760,17322,0,0,0,5974,102325788,92066
MULTIVAR,test,2,64,57,1024,333514027062981,46965,0,0,0,1978227,17836,0,0,0,9295,197027179,113534
MULTIVAR,test,2,64,57,1024,333514230551685,55970,0,0,0,1810858,21254,0,0,0,5952,101533144,88912
MULTIVAR,test,2,64,57,1024,333514339333421,49916,0,0,0,2615869,17864,0,0,0,9866,150050445,131139
MULTIVAR,test,2,64,57,1024,333514496846191,48617,0,0,0,2024574,23289,0,0,0,8830,160682190,129161
MULTIVAR,test,2,64,57,1024,333514664254557,67361,0,0,0,2079408,21549,0,0,0,7460,160624207,89572
MULTIVAR,test,2,64,57,1024,333514831256839,52628,0,0,0,1526772,17664,0,0,0,9681,257761507,168320
MULTIVAR,test,2,64,57,1024,333515095202963,57239,0,0,0,2012420,18012,0,0,0,7678,171296366,103357
MULTIVAR,test,2,64,57,1024,333515273633765,45083,0,0,0,1905765,15914,0,0,0,9805,226485411,150374
MULTIVAR,test,2,64,57,1024,333515508004204,77040,0,0,0,1834720,18273,0,0,0,8635,123795488,110826
MULTIVAR,test,2,64,57,1024,333515638124074,46217,0,0,0,1986053,15820,0,0,0,6145,103102045,88888
MULTIVAR,test,2,64,57,1024,333515749726819,60167,0,0,0,1911386,25084,0,0,0,8028,154020009,93428
MULTIVAR,test,2,64,57,1024,333515910123005,102848,0,0,0,2101615,16640,0,0,0,6264,89032023,83694
MULTIVAR,test,2,64,57,1024,333516005689554,45705,0,0,0,2128506,15460,0,0,0,7732,145987335,133898
MULTIVAR,test,2,64,57,1024,333516158274801,46461,0,0,0,2121601,15476,0,0,0,6889,97819100,85987
MULTIVAR,test,2,64,57,1024,333516264212169,4459837,0,0,0,1456444,19582,0,0,0,8945,109403091,88900
MULTIVAR,test,2,64,57,1024,333516384122683,46907,0,0,0,1997541,17171,0,0,0,9518,230705123,124793
MULTIVAR,test,2,64,57,1024,333516621317853,48209,0,0,0,2011749,15120,0,0,0,6221,99349431,93478
MULTIVAR,test,2,64,57,1024,333516727327823,51205,0,0,0,2098332,13979,0,0,0,9484,309170712,176097
MULTIVAR,test,2,64,57,1024,333517043053254,50058,0,0,0,2008646,18068,0,0,0,11423,235695160,154156
MULTIVAR,test,2,64,57,1024,333517285269859,43605,0,0,0,2121536,15003,0,0,0,7677,96745411,91722
MULTIVAR,test,2,64,57,1024,333517388821553,41645,0,0,0,1786676,20449,0,0,0,12251,370293903,197213
MULTIVAR,test,2,64,57,1024,333517765340754,51584,0,0,0,2138053,17398,0,0,0,11623,327041918,176157
MULTIVAR,test,2,64,57,1024,333518098927009,43512,0,0,0,2107715,25114,0,0,0,10139,118519681,110896
MULTIVAR,test,2,64,57,1024,333518223955420,54397,0,0,0,1580763,14770,0,0,0,7261,100251806,96028
MULTIVAR,test,2,64,57,1024,333518330270535,44399,0,0,0,1785601,12699,0,0,0,9022,231816276,142308
MULTIVAR,test,2,64,57,1024,333518568249437,45144,0,0,0,1900410,16414,0,0,0,6565,132142126,98214
MULTIVAR,test,2,64,57,1024,333518706557914,41964,0,0,0,1927295,13980,0,0,0,7638,158435170,134949
MULTIVAR,test,2,64,57,1024,333518871567894,46067,0,0,0,1915530,23857,0,0,0,7673,101549771,93238
MULTIVAR,test,2,64,57,1024,333518979411972,61359,0,0,0,2160661,22260,0,0,0,11600,318040206,168296
MULTIVAR,test,2,64,57,1024,333519304145594,50865,0,0,0,2148490,20449,0,0,0,9140,144831534,112195
MULTIVAR,test,2,64,57,1024,333519455397142,43569,0,0,0,1945613,13459,0,0,0,7601,114671559,107900
MULTIVAR,test,2,64,57,1024,333519576517242,47537,0,0,0,1815012,16664,0,0,0,11957,383184536,213298
MULTIVAR,test,2,64,57,1024,333519966097776,44871,0,0,0,2060271,13396,0,0,0,8409,173809060,119146
MULTIVAR,test,2,64,57,1024,333520163818206,63735,0,0,0,3486400,29308,0,0,0,8098,121307659,87477
MULTIVAR,test,2,64,57,1024,333520292998557,46457,0,0,0,2281979,17699,0,0,0,9147,194687232,152417
MULTIVAR,test,2,64,57,1024,333520495071425,52756,0,0,0,2160050,20370,0,0,0,12231,364515308,193300
MULTIVAR,test,2,64,57,1024,333520866196093,48878,0,0,0,2095137,16202,0,0,0,10799,400842753,216033
MULTIVAR,test,2,64,57,1024,333521275778501,66752,0,0,0,2145974,21914,0,0,0,8854,98360679,84900
MULTIVAR,test,2,128,12,1024,333521380977291,47963,0,0,0,872720,12775,0,0,0,7339,110666021,87208
MULTIVAR,test,2,128,12,1024,333521496705457,36590,0,0,0,1398303,11790,0,0,0,7093,179721037,106478
MULTIVAR,test,2,128,12,1024,333521682150407,42929,0,0,0,826718,10782,0,0,0,8775,134420657,98182
MULTIVAR,test,2,128,12,1024,333521821777963,43887,0,0,0,1080618,9530,0,0,0,11127,141312049,127191
MULTIVAR,test,2,128,12,1024,333521968895585,38651,0,0,0,987741,11009,0,0,0,8996,163760885,136981
MULTIVAR,test,2,128,12,1024,333522139194410,39187,0,0,0,735276,8350,0,0,0,12492,325838006,169396
MULTIVAR,test,2,128,12,1024,333522470283887,35045,0,0,0,427476,7562,0,0,0,10965,182561064,149807
MULTIVAR,test,2,128,12,1024,333522657714037,34676,0,0,0,1214222,7564,0,0,0,12256,397093021,204782
MULTIVAR,test,2,128,12,1024,333523060726825,48723,0,0,0,735139,9237,0,0,0,13337,329947506,172438
MULTIVAR,test,2,128,12,1024,333523395795228,34327,0,0,0,967676,11292,0,0,0,10359,127488837,114294
MULTIVAR,test,2,128,12,1024,333523528804579,40178,0,0,0,461177,7401,0,0,0,8362,318030983,168236
MULTIVAR,test,2,128,12,1024,333523851623062,39512,0,0,0,1084379,7735,0,0,0,7015,120407359,112645
MULTIVAR,test,2,128,12,1024,333523977507727,37936,0,0,0,923635,6752,0,0,0,9646,141798124,131218
MULTIVAR,test,2,128,12,1024,333524124575489,34551,0,0,0,937158,7072,0,0,0,11713,166493520,145777
MULTIVAR,test,2,128,12,1024,333524299907223,44852,0,0,0,434867,7658,0,0,0,12714,370265316,199455
